SECTIONS,shipmonth,weight,status,region,TITLED,wgtadj,jstatus,jprice,jsqft,jbedroom,price,sqft,jtitle,jlocation,jfoundation,jsecured,bedrooms,location,foundation,secured,controlid
1,201609,51.392900000000004,2,3,2,0.9102554617405921,R,R,R,R,66600,1200,R,R,R,R,3,3,3,1,16090200
1,201609,51.392900000000004,2,3,2,0.9102554617405921,R,R,R,R,36000,1300,R,R,R,R,3,3,3,1,16090201
1,201609,51.392900000000004,2,3,2,0.9102554617405921,R,R,R,R,44000,1300,R,R,R,R,3,1,3,1,16090202
1,201609,51.392900000000004,2,3,2,0.9102554617405921,R,R,R,R,47000,1300,R,R,R,R,3,3,3,1,16090203
1,201609,51.392900000000004,2,3,2,0.9102554617405921,R,R,R,R,53000,1300,R,R,R,R,1,3,3,1,16090204
1,201609,51.392900000000004,2,3,2,0.9102554617405921,R,R,R,R,54000,1300,R,R,R,R,3,3,3,1,16090205
1,201609,51.392900000000004,1,3,9,0.9102554617405921,I,I,I,I,55000,1300,9,9,9,9,1,9,9,9,16090206
1,201609,51.392900000000004,2,3,2,0.9102554617405921,I,I,I,I,55000,1300,I,I,I,I,3,3,3,1,16090207
1,201609,51.392900000000004,1,3,9,0.9102554617405921,R,I,I,I,56000,1300,9,9,9,9,3,9,9,9,16090208
1,201609,51.392900000000004,2,3,2,0.9102554617405921,R,R,R,R,58000,1300,R,R,R,R,3,3,3,1,16090209
1,201609,51.392900000000004,2,3,2,0.9102554617405921,R,R,R,R,52000,1300,R,R,R,R,3,3,3,1,16090210
2,201609,25.6964,2,3,1,1.0426730181784527,R,I,R,R,70000,1200,R,R,R,R,1,1,3,1,16090211
2,201609,25.6964,2,3,1,1.0426730181784527,I,I,I,I,70000,1200,I,I,I,I,1,3,3,1,16090212
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,46500,1300,I,R,R,R,3,1,3,1,16090213
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,55000,1300,R,R,R,R,3,3,3,1,16090214
2,201609,9.2947,1,3,9,1.0426730181784527,I,I,I,I,85000,1300,9,9,9,9,3,9,9,9,16090215
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,46500,1500,9,9,9,9,3,9,9,9,16090216
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,60000,1500,R,R,R,R,3,3,3,1,16090217
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,82000,1500,R,R,R,R,3,3,1,9,16090218
2,201609,25.6964,2,3,2,1.0426730181784527,I,I,I,I,88000,1500,I,I,I,I,3,3,3,1,16090219
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,55000,1600,9,9,9,9,3,9,9,9,16090220
2,201609,25.6964,2,3,1,1.0426730181784527,R,R,R,R,65000,1600,R,R,R,R,3,3,3,1,16090221
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,66000,1600,R,R,R,R,3,3,2,1,16090222
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,70000,1600,R,R,R,R,3,3,3,1,16090223
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,71000,1600,R,R,R,R,3,3,3,1,16090224
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,74000,1600,R,R,R,R,3,3,3,1,16090225
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,74000,1600,R,R,R,R,3,3,3,1,16090226
2,201609,25.6964,2,3,2,1.0426730181784527,I,I,I,I,92000,1600,I,I,I,I,3,3,1,9,16090227
2,201609,25.6964,2,3,2,1.0426730181784527,I,I,I,I,92000,1600,I,I,I,I,3,3,1,9,16090228
2,201609,25.6964,2,3,2,1.0426730181784527,I,I,I,I,92000,1600,I,I,I,I,3,3,3,1,16090229
2,201609,25.6964,2,3,2,1.0426730181784527,R,I,R,R,92000,1600,R,R,R,R,3,3,3,1,16090230
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,61000,1700,R,R,R,R,3,1,3,1,16090231
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,65000,1700,9,9,9,9,3,9,9,9,16090232
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,65000,1700,R,R,R,R,3,3,3,1,16090233
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,I,I,68000,1700,R,R,R,R,3,3,3,1,16090234
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,70000,1700,9,9,9,9,3,9,9,9,16090235
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,80000,1700,R,R,R,R,3,1,3,1,16090236
2,201609,25.6964,2,3,1,1.0426730181784527,R,R,R,R,81000,1700,R,R,R,R,3,3,1,9,16090237
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,87000,1700,9,9,9,9,3,9,9,9,16090238
2,201609,25.6964,1,3,9,1.0426730181784527,R,I,R,R,95000,1700,9,9,9,9,3,9,9,9,16090239
2,201609,25.6964,1,3,9,1.0426730181784527,I,I,I,I,95000,1700,9,9,9,9,3,9,9,9,16090240
2,201609,25.6964,2,3,2,1.0426730181784527,I,I,I,I,95000,1700,I,I,I,I,3,3,3,1,16090241
2,201609,25.6964,2,3,2,1.0426730181784527,I,I,I,I,95000,1700,I,I,I,I,3,3,3,1,16090242
2,201609,25.6964,2,3,1,1.0426730181784527,R,R,R,R,114000,1700,R,R,R,R,3,3,3,1,16090243
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,125000,1700,R,R,R,R,3,3,1,9,16090244
2,201609,25.6964,2,3,1,1.0426730181784527,R,R,R,R,60000,1800,R,R,R,R,3,3,3,1,16090245
2,201609,25.6964,2,3,1,1.0426730181784527,I,I,I,I,99000,1800,I,I,I,I,3,3,3,1,16090246
2,201609,6.15,2,3,3,1.0426730181784527,R,R,R,R,103000,1800,R,R,R,R,3,3,3,1,16090247
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,106000,1800,9,9,9,9,3,9,9,9,16090248
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,58000,1900,9,9,9,9,3,9,9,9,16090249
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,64000,1900,R,R,R,R,3,3,3,1,16090250
2,201609,25.6964,2,3,1,1.0426730181784527,R,R,R,R,75000,1900,R,R,R,R,3,3,1,9,16090251
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,81000,1900,R,R,R,R,3,3,3,1,16090252
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,89000,1900,9,9,9,9,3,9,9,9,16090253
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,100000,1900,9,9,9,9,3,9,9,9,16090254
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,100000,1900,R,R,R,R,3,1,3,1,16090255
2,201609,25.6964,2,3,2,1.0426730181784527,I,I,I,I,102000,1900,I,I,I,I,3,3,3,1,16090256
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,60000,2000,9,9,9,9,3,9,9,9,16090257
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,99000,2000,9,9,9,9,3,9,9,9,16090258
2,201609,25.6964,2,3,2,1.0426730181784527,R,I,R,R,105000,2000,R,R,R,R,3,3,3,1,16090259
2,201609,25.6964,2,3,2,1.0426730181784527,R,I,R,R,105000,2000,R,R,R,R,3,3,3,1,16090260
2,201609,25.6964,2,3,2,1.0426730181784527,I,I,I,I,106000,2000,I,I,I,I,3,3,3,1,16090261
2,201609,25.6964,2,3,2,1.0426730181784527,R,I,R,R,106000,2000,R,R,R,R,3,3,3,1,16090262
2,201609,25.6964,2,3,3,1.0426730181784527,R,R,R,R,69000,2100,R,R,R,R,3,3,3,1,16090263
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,74000,2100,R,R,R,R,3,3,2,1,16090264
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,76000,2100,9,9,9,9,3,9,9,9,16090265
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,77000,2100,9,9,9,9,3,9,9,9,16090266
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,81000,2100,R,R,R,R,3,3,2,1,16090267
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,87000,2100,R,R,R,R,3,3,3,1,16090268
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,87000,2100,R,R,R,R,3,3,3,1,16090269
2,201609,25.6964,2,3,3,1.0426730181784527,R,R,R,R,87000,2100,R,R,R,R,3,3,3,1,16090270
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,90000,2100,R,R,R,R,3,3,3,1,16090271
2,201609,25.6964,2,3,1,1.0426730181784527,R,R,R,R,102000,2100,R,R,R,R,3,3,3,1,16090272
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,140300,2100,9,9,9,9,3,9,9,9,16090273
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,74000,2200,R,R,R,R,3,3,3,1,16090274
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,74000,2200,R,R,R,R,3,3,3,1,16090275
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,82000,2200,R,R,R,R,3,1,3,1,16090276
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,140300,2200,9,9,9,9,3,9,9,9,16090277
2,201609,25.6964,2,3,1,1.0426730181784527,R,R,R,R,95000,2300,R,R,R,R,3,3,3,1,16090278
2,201609,25.6964,1,3,9,1.0426730181784527,R,I,I,I,114000,2300,9,9,9,9,3,9,9,9,16090279
2,201609,25.6964,2,3,2,1.0426730181784527,R,R,R,R,111000,2500,R,R,R,R,3,3,1,9,16090280
2,201609,25.6964,1,3,9,1.0426730181784527,I,I,I,I,118000,2500,9,9,9,9,3,9,9,9,16090281
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,120000,2500,9,9,9,9,3,9,9,9,16090282
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,121000,2500,9,9,9,9,3,9,9,9,16090283
2,201609,25.6964,2,3,1,1.0426730181784527,R,R,R,R,140300,2500,R,R,R,R,3,3,1,9,16090284
2,201609,25.6964,2,3,1,1.0426730181784527,R,R,R,R,87000,2500,R,R,R,R,3,3,3,1,16090285
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,99000,2500,9,9,9,9,3,9,9,9,16090286
2,201609,25.6964,1,3,9,1.0426730181784527,R,R,R,R,120000,2500,9,9,9,9,3,9,9,9,16090287
2,201609,25.6964,1,3,9,1.0426730181784527,R,I,R,R,122000,2500,9,9,9,9,3,9,9,9,16090288
2,201609,25.6964,2,3,2,1.0426730181784527,I,I,I,I,122000,2500,I,I,I,I,3,3,3,1,16090289
2,201609,25.6964,1,3,9,1.0426730181784527,R,I,I,I,124000,2500,9,9,9,9,3,9,9,9,16090290
2,201609,25.6964,1,3,9,1.0426730181784527,I,I,I,I,140300,2500,9,9,9,9,3,9,9,9,16090291
2,201609,25.6964,1,3,9,1.0426730181784527,R,I,R,R,140300,2500,9,9,9,9,3,9,9,9,16090292
1,201609,18.5895,2,4,2,0.9102554617405921,I,I,I,I,32000,600,I,I,I,I,1,1,3,1,16090293
1,201609,18.5895,2,4,2,0.9102554617405921,R,R,R,R,43000,600,R,R,R,R,1,1,3,1,16090294
1,201609,18.5895,2,4,2,0.9102554617405921,I,I,I,I,41000,800,I,I,I,I,1,1,3,1,16090295
1,201609,18.5895,2,4,2,0.9102554617405921,I,I,I,I,41000,800,I,I,I,I,1,1,3,1,16090296
1,201609,18.5895,2,4,3,0.9102554617405921,R,I,R,R,42000,800,R,R,R,I,1,3,2,1,16090297
1,201609,18.5895,2,4,2,0.9102554617405921,R,R,R,R,48000,800,R,R,R,R,1,1,3,1,16090298
1,201609,18.5895,2,4,2,0.9102554617405921,R,R,R,R,114700,800,R,R,R,R,1,1,2,1,16090299
1,201609,18.5895,1,4,9,0.9102554617405921,I,I,I,I,61000,1300,9,9,9,9,3,9,9,9,16090300
1,201609,18.5895,1,4,9,0.9102554617405921,R,R,R,R,114700,1300,9,9,9,9,3,9,9,9,16090301
2,201609,9.2947,1,4,9,1.0426730181784527,R,R,R,R,66000,900,9,9,9,9,3,9,9,9,16090302
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,66000,1200,R,R,R,R,1,1,2,1,16090303
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,69000,1200,R,R,R,R,3,1,3,1,16090304
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,73000,1200,R,R,R,R,1,3,2,1,16090305
2,201609,9.2947,2,4,2,1.0426730181784527,I,I,I,I,79000,1200,I,I,I,I,1,1,2,1,16090306
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,80000,1200,R,R,R,R,3,1,3,1,16090307
2,201609,9.2947,2,4,1,1.0426730181784527,I,I,I,I,82000,1200,I,I,I,I,3,1,3,1,16090308
2,201609,9.2947,2,4,3,1.0426730181784527,R,I,R,R,82000,1200,I,R,R,R,3,3,1,9,16090309
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,47100,1300,R,R,R,R,3,1,3,1,16090310
2,201609,9.2947,1,4,9,1.0426730181784527,R,R,R,R,47100,1300,9,9,9,9,3,9,9,9,16090311
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,69000,1300,R,R,R,R,3,1,1,9,16090312
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,75000,1300,R,R,R,R,1,1,3,1,16090313
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,75000,1300,R,R,R,R,3,1,3,1,16090314
2,201609,9.2947,1,4,9,1.0426730181784527,R,I,R,R,84000,1300,9,9,9,9,3,9,9,9,16090315
2,201609,9.2947,1,4,9,1.0426730181784527,R,I,I,I,84000,1300,9,9,9,9,3,9,9,9,16090316
2,201609,9.2947,2,4,2,1.0426730181784527,I,I,I,I,85000,1300,I,I,I,I,1,1,3,1,16090317
2,201609,9.2947,2,4,2,1.0426730181784527,I,I,I,I,85000,1300,I,I,I,I,3,3,3,1,16090318
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,114000,1300,R,R,R,R,1,1,2,1,16090319
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,135000,1300,R,R,R,R,3,1,2,3,16090320
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,150000,1300,R,R,R,R,3,1,2,1,16090321
2,201609,9.2947,1,4,9,1.0426730181784527,R,R,R,R,80000,1400,9,9,9,9,3,9,9,9,16090322
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,83000,1400,R,R,R,R,3,3,3,1,16090323
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,84000,1400,R,R,R,R,3,1,1,9,16090324
2,201609,9.2947,2,4,2,1.0426730181784527,I,I,I,I,85000,1400,I,I,I,I,3,1,1,9,16090325
2,201609,9.2947,1,4,9,1.0426730181784527,R,I,I,I,87000,1400,9,9,9,9,3,9,9,9,16090326
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,97000,1400,R,R,R,R,3,1,2,1,16090327
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,100000,1400,I,R,R,R,3,3,1,9,16090328
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,106000,1400,R,R,R,R,1,1,3,1,16090329
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,114000,1400,R,R,R,R,3,3,1,9,16090330
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,230600,1400,R,R,R,R,3,1,2,1,16090331
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,60000,1500,R,R,R,R,3,1,1,9,16090332
2,201609,9.2947,1,4,9,1.0426730181784527,R,R,R,R,62000,1500,9,9,9,9,3,9,9,9,16090333
2,201609,9.2947,1,4,9,1.0426730181784527,R,R,R,R,84000,1500,9,9,9,9,3,9,9,9,16090334
2,201609,9.2947,2,4,1,1.0426730181784527,I,I,I,I,90000,1500,I,I,I,I,3,1,1,9,16090335
2,201609,9.2947,2,4,2,1.0426730181784527,I,I,I,I,90000,1500,I,I,I,I,3,3,1,9,16090336
2,201609,9.2947,2,4,2,1.0426730181784527,I,I,I,I,90000,1500,I,I,I,I,1,3,3,1,16090337
2,201609,9.2947,2,4,2,1.0426730181784527,R,I,I,I,90000,1500,I,I,I,I,3,3,3,1,16090338
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,93000,1500,R,R,R,R,1,1,3,1,16090339
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,102000,1500,R,R,R,R,3,1,2,1,16090340
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,111000,1500,R,R,R,R,3,3,1,9,16090341
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,133000,1500,R,R,R,R,3,1,2,1,16090342
2,201609,9.2947,2,4,3,1.0426730181784527,R,R,R,R,135000,1500,R,R,R,R,3,1,3,1,16090343
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,140000,1500,R,R,R,R,3,1,3,1,16090344
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,47100,1600,I,I,I,I,3,1,2,1,16090345
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,56000,1600,R,R,R,R,3,3,3,1,16090346
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,69000,1600,R,R,R,R,3,3,1,9,16090347
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,70000,1600,R,R,R,R,3,1,3,1,16090348
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,90000,1600,R,R,R,R,3,1,3,1,16090349
2,201609,9.2947,1,4,9,1.0426730181784527,I,I,I,I,92000,1600,9,9,9,9,3,9,9,9,16090350
2,201609,9.2947,2,4,2,1.0426730181784527,I,I,I,I,93000,1600,I,I,I,I,3,3,3,1,16090351
2,201609,9.2947,2,4,3,1.0426730181784527,I,I,I,I,94000,1600,I,I,I,I,3,3,3,1,16090352
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,103000,1600,R,R,R,R,3,1,3,1,16090353
2,201609,6.15,2,4,2,1.0426730181784527,R,R,R,R,111000,1600,R,R,R,R,3,3,2,1,16090354
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,120000,1600,R,R,R,R,3,3,1,9,16090355
2,201609,9.2947,2,4,3,1.0426730181784527,R,R,R,R,230600,1600,R,R,R,R,3,1,3,1,16090356
2,201609,9.2947,2,4,2,1.0426730181784527,R,I,R,R,97000,1700,R,R,I,I,1,3,3,1,16090357
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,90000,1800,R,R,R,R,3,1,1,9,16090358
2,201609,9.2947,1,4,9,1.0426730181784527,R,R,R,R,126000,1800,9,9,9,9,3,9,9,9,16090359
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,133000,1800,R,R,R,R,3,1,2,1,16090360
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,137000,1800,R,R,R,R,3,1,3,1,16090361
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,75000,1900,R,R,R,R,3,3,2,1,16090362
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,127000,1900,R,R,R,R,3,3,1,9,16090363
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,103000,2000,R,R,R,R,3,1,2,1,16090364
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,104000,2000,R,R,R,R,3,3,1,9,16090365
2,201609,9.2947,2,4,1,1.0426730181784527,R,I,I,I,104000,2000,I,I,I,I,3,3,3,1,16090366
2,201609,9.2947,1,4,9,1.0426730181784527,I,I,I,I,105000,2000,9,9,9,9,3,9,9,9,16090367
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,153000,2000,R,R,R,R,3,1,1,9,16090368
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,76000,2300,R,R,R,R,3,3,2,1,16090369
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,104000,2300,R,R,R,R,3,3,3,1,16090370
2,201609,9.2947,1,4,9,1.0426730181784527,R,R,R,R,108000,2300,9,9,9,9,3,9,9,9,16090371
2,201609,9.2947,2,4,2,1.0426730181784527,I,I,I,I,109000,2300,I,I,I,I,3,3,3,1,16090372
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,111000,2300,R,R,R,R,3,3,1,9,16090373
2,201609,9.2947,2,4,1,1.0426730181784527,R,R,R,R,115000,2300,R,R,R,R,3,3,3,1,16090374
2,201609,9.2947,1,4,9,1.0426730181784527,R,R,R,R,145000,2300,9,9,9,9,1,9,9,9,16090375
2,201609,9.2947,2,4,2,1.0426730181784527,R,R,R,R,105000,2300,R,R,R,R,3,3,3,1,16090376
2,201609,9.2947,2,4,2,1.0426730181784527,I,I,I,I,117000,2300,I,I,I,I,3,1,2,1,16090377
2,201609,9.2947,2,4,2,1.0426730181784527,I,I,I,I,118000,2300,I,I,I,I,3,1,3,1,16090378
2,201609,9.2947,1,4,9,1.0426730181784527,I,I,I,I,142000,2300,9,9,9,9,3,9,9,9,16090379
1,201609,14.2545,3,5,9,0.9102554617405921,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16090380
1,201609,14.2545,3,5,9,0.9102554617405921,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16090381
1,201609,14.2545,3,5,9,0.9102554617405921,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090382
1,201609,51.392900000000004,3,5,9,0.9102554617405921,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090383
1,201609,51.392900000000004,3,5,9,0.9102554617405921,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090384
2,201609,6.15,3,5,9,1.0426730181784527,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16090385
2,201609,6.15,3,5,9,1.0426730181784527,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090386
2,201609,6.15,3,5,9,1.0426730181784527,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090387
2,201609,7.1273,3,5,9,1.0426730181784527,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16090388
2,201609,7.1273,3,5,9,1.0426730181784527,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090389
2,201609,7.1273,3,5,9,1.0426730181784527,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090390
2,201609,25.6964,3,5,9,1.0426730181784527,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16090391
2,201609,25.6964,3,5,9,1.0426730181784527,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16090392
2,201609,25.6964,3,5,9,1.0426730181784527,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16090393
2,201609,25.6964,3,5,9,1.0426730181784527,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090394
2,201609,25.6964,3,5,9,1.0426730181784527,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090395
2,201609,9.2947,3,5,9,1.0426730181784527,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16090396
2,201609,9.2947,3,5,9,1.0426730181784527,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090397
3,201609,17.131,3,5,9,1.0426730181784527,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16090398
3,201609,6.1965,2,5,2,1.0426730181784527,R,R,R,R,147000,2400,R,R,R,R,3,3,2,1,16090399
3,201609,6.1965,2,5,2,1.0426730181784527,R,R,R,R,156000,2500,R,R,R,R,3,3,1,9,16090400
3,201609,12.8482,1,5,9,1.0426730181784527,R,R,R,R,68400,2700,9,9,9,9,3,9,9,9,16090401
3,201609,6.1965,2,5,2,1.0426730181784527,R,R,R,R,169000,2700,R,R,R,R,3,3,3,1,16090402
3,201609,17.131,2,5,2,1.0426730181784527,R,R,R,R,135000,2900,R,R,R,R,3,3,1,9,16090403
3,201609,6.1965,2,5,2,1.0426730181784527,R,R,R,R,154000,3200,R,R,R,R,3,3,1,9,16090404
3,201609,4.6474,2,5,2,1.0426730181784527,R,R,R,R,310500,3400,R,R,R,R,3,3,1,9,16090405
1,201610,11.0167,2,1,2,1.199758414603493,R,R,R,R,43000,700,R,R,R,R,1,3,3,1,16100001
1,201610,11.0167,1,1,9,1.199758414603493,R,R,R,R,45000,900,9,9,9,9,1,9,9,9,16100002
1,201610,11.0167,2,1,2,1.199758414603493,I,I,I,I,45000,900,I,I,I,I,1,3,3,1,16100003
1,201610,11.0167,1,1,9,1.199758414603493,R,I,I,I,46000,900,9,9,9,9,3,9,9,9,16100004
1,201610,11.0167,1,1,9,1.199758414603493,I,I,I,I,46000,900,9,9,9,9,3,9,9,9,16100005
1,201610,11.0167,1,1,9,1.199758414603493,I,I,I,I,46000,900,9,9,9,9,3,9,9,9,16100006
1,201610,11.0167,2,1,2,1.199758414603493,R,R,R,R,47000,900,R,R,R,R,3,3,1,9,16100007
1,201610,11.0167,2,1,3,1.199758414603493,R,R,R,R,50000,900,R,R,R,R,3,1,1,9,16100008
1,201610,11.0167,2,1,3,1.199758414603493,R,R,R,R,50000,900,R,R,R,R,3,1,1,9,16100009
1,201610,11.0167,2,1,2,1.199758414603493,R,R,R,R,37000,1000,R,R,R,R,3,3,2,1,16100010
1,201610,11.0167,1,1,9,1.199758414603493,I,I,I,I,47000,1000,9,9,9,9,3,9,9,9,16100011
1,201610,11.0167,2,1,3,1.199758414603493,R,I,R,R,49000,1100,R,R,R,R,3,1,3,1,16100012
2,201610,5.5083,2,1,1,1.0032809415546944,R,R,R,R,51900,1100,R,R,R,R,3,3,1,9,16100013
2,201610,5.5083,2,1,2,1.0032809415546944,R,R,R,R,65000,1100,R,R,R,R,3,3,1,9,16100014
2,201610,5.5083,2,1,2,1.0032809415546944,R,I,R,R,78000,1100,R,R,R,R,3,3,1,9,16100015
2,201610,5.5083,1,1,9,1.0032809415546944,R,R,R,R,60000,1100,9,9,9,9,3,9,9,9,16100016
2,201610,5.5083,2,1,1,1.0032809415546944,R,R,R,R,64000,1100,R,R,R,R,3,3,1,9,16100017
2,201610,5.5083,2,1,1,1.0032809415546944,R,R,R,R,69000,1100,R,R,R,R,3,3,3,1,16100018
2,201610,5.5083,2,1,2,1.0032809415546944,R,R,R,R,70000,1100,R,R,R,R,1,1,3,1,16100019
2,201610,5.5083,2,1,2,1.0032809415546944,R,R,R,R,76000,1100,R,R,R,R,3,3,1,9,16100020
2,201610,5.5083,1,1,9,1.0032809415546944,I,I,I,I,79000,1100,9,9,9,9,1,9,9,9,16100021
2,201610,5.5083,2,1,2,1.0032809415546944,I,I,I,I,81000,1100,I,I,I,I,3,3,1,9,16100022
2,201610,5.5083,2,1,2,1.0032809415546944,R,R,R,R,97000,1100,R,R,R,R,3,1,1,9,16100023
2,201610,5.5083,1,1,9,1.0032809415546944,R,R,R,R,65000,1300,9,9,9,9,3,9,9,9,16100024
2,201610,5.5083,2,1,2,1.0032809415546944,R,R,R,R,70000,1300,R,R,R,R,3,1,3,1,16100025
2,201610,5.5083,1,1,9,1.0032809415546944,R,R,R,R,80000,1300,9,9,9,9,3,9,9,9,16100026
2,201610,5.5083,1,1,9,1.0032809415546944,I,I,I,I,84000,1300,9,9,9,9,3,9,9,9,16100027
2,201610,5.5083,2,1,2,1.0032809415546944,R,R,R,R,142000,1300,R,R,R,R,1,1,3,1,16100028
2,201610,5.5083,2,1,2,1.0032809415546944,R,R,R,R,70000,1500,R,R,R,R,3,3,3,1,16100029
2,201610,5.5083,2,1,3,1.0032809415546944,R,R,R,R,73000,1500,R,R,R,R,3,1,3,1,16100030
