SQFT,weight,shipmonth,status,SECTIONS,LOCREGIN,TITLED,wgtadj,controlid,jstatus,jprice,jsqft,jbedroom,price,jtitle,jlocation,jfoundation,jsecured,bedrooms,location,foundation,secured
1056,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511233,R,R,R,R,118500,R,R,R,R,3,1,2,1
1647,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511234,R,R,R,R,238500,R,R,R,R,3,1,3,1
900,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511235,R,R,R,R,48800,R,R,R,R,1,1,3,1
1152,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511236,R,R,R,R,68900,R,R,R,R,3,1,2,1
1593,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511237,R,R,R,R,238500,R,R,R,R,3,1,2,1
1152,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511238,R,R,R,R,48800,R,R,R,R,3,1,2,1
1566,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511239,R,R,R,R,170000,R,R,R,R,3,1,3,1
900,7.2368421052631575,201511,2,2,4,3,1.0200654739998076,1511240,R,R,R,R,61700,R,R,R,R,1,3,2,1
1300,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511241,R,R,R,R,238500,R,R,R,R,3,1,2,1
1860,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511242,R,R,R,R,238500,R,R,R,R,3,1,2,1
1782,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511243,R,R,R,R,103600,R,R,R,R,3,3,2,1
1584,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511244,I,I,I,I,91400,I,I,I,I,1,1,2,1
1584,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511245,R,R,R,R,174900,R,R,R,R,1,1,2,1
1792,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511246,R,R,R,R,58000,R,R,R,R,3,1,3,1
1215,4.675,201511,2,2,1,2,1.0200654739998076,1511247,R,R,R,R,232400,R,R,R,R,1,1,3,1
1568,4.675,201511,2,2,1,2,1.0200654739998076,1511248,R,R,R,R,83800,R,R,R,R,3,3,2,1
1456,4.675,201511,2,2,1,2,1.0200654739998076,1511249,R,R,R,R,68800,R,R,R,R,3,3,3,1
1350,4.675,201511,2,2,1,1,1.0200654739998076,1511250,R,R,R,R,232400,R,R,R,R,1,1,2,1
1232,4.675,201511,2,2,1,2,1.0200654739998076,1511251,R,R,R,R,74900,R,R,R,R,3,1,3,1
1568,4.675,201511,2,2,1,2,1.0200654739998076,1511252,R,R,R,R,95300,R,R,R,R,3,3,3,1
1344,4.675,201511,2,2,1,2,1.0200654739998076,1511253,R,R,R,R,68800,R,R,R,R,3,3,3,1
1215,4.675,201511,2,2,1,2,1.0200654739998076,1511254,I,I,I,I,80100,I,I,I,I,1,1,3,1
1400,4.675,201511,2,2,1,1,1.0200654739998076,1511255,R,R,R,R,93800,R,R,R,R,3,3,2,1
1248,4.675,201511,2,2,1,1,1.0200654739998076,1511256,R,R,R,R,64100,R,R,R,R,3,3,2,1
1456,4.675,201511,2,2,1,1,1.0200654739998076,1511257,I,I,I,I,87500,I,I,I,I,3,1,2,1
1232,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511258,R,I,R,R,80600,R,R,R,R,1,1,3,1
1456,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511259,R,R,R,R,57900,R,R,R,R,3,3,3,1
1680,21.821428571428573,201511,2,2,3,1,1.0200654739998076,1511260,R,R,R,R,60200,R,R,R,R,3,3,3,1
1512,21.821428571428573,201511,2,2,3,1,1.0200654739998076,1511261,R,R,R,R,136400,R,R,R,R,1,1,3,1
2128,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511262,R,R,R,R,77400,R,R,R,R,3,3,3,1
1680,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511263,R,R,R,R,51500,R,R,R,R,3,3,3,1
1196,7.2368421052631575,201511,2,2,4,3,1.0200654739998076,1511264,R,R,R,R,48800,R,R,R,R,3,1,3,1
1836,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511265,R,R,R,R,111900,R,R,R,R,3,1,2,1
1344,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511266,R,I,I,I,84000,R,R,R,R,3,1,3,1
2240,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511267,R,I,I,I,111400,R,R,R,R,3,1,3,1
2240,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511268,R,R,R,R,151300,R,R,R,R,3,1,3,1
1680,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511269,R,I,I,I,94300,R,R,R,R,3,1,3,1
1456,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511270,R,R,R,R,69900,R,R,R,R,3,1,3,1
2280,4.931818181818182,201511,2,2,2,3,1.0200654739998076,1511271,R,R,R,R,151300,R,R,R,R,3,3,2,1
1680,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511272,I,I,I,I,94300,I,I,I,I,3,1,2,1
2048,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511273,I,I,I,I,105500,I,I,I,I,3,3,3,1
1456,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511274,R,R,R,R,62700,R,R,R,R,3,3,3,1
1568,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511275,I,I,I,I,90900,I,I,I,I,3,3,3,1
2016,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511276,I,I,I,I,104500,I,I,I,I,3,1,3,1
2128,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511277,R,R,R,R,65000,R,R,R,R,3,3,3,1
2432,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511278,R,R,R,R,85600,R,R,R,R,3,3,3,1
1680,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511279,I,I,I,I,94300,I,I,I,I,3,3,3,1
1568,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511280,R,R,R,R,74400,R,R,R,R,3,3,2,1
1456,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511281,R,R,R,R,43300,R,R,R,R,3,1,3,1
1232,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511282,R,R,R,R,43300,R,R,R,R,3,1,2,1
1344,4.931818181818182,201511,2,2,2,1,1.0200654739998076,1511283,R,R,R,R,43300,R,R,R,R,3,1,3,1
1232,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511284,R,R,R,R,43300,R,R,R,R,1,1,3,1
1344,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511285,R,R,R,R,43300,R,R,R,R,3,1,2,1
1568,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511286,R,R,R,R,43300,R,R,R,R,3,1,2,1
2600,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511287,R,R,R,R,91000,R,R,R,R,3,3,3,1
1680,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511288,I,I,I,I,94300,I,I,I,I,3,3,3,1
2128,21.821428571428573,201511,2,2,3,1,1.0200654739998076,1511289,R,R,R,R,76400,R,R,R,R,3,3,3,1
2048,21.821428571428573,201511,2,2,3,1,1.0200654739998076,1511290,R,R,R,R,99200,R,R,R,R,3,3,3,1
2304,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511291,R,R,R,R,76400,R,R,R,R,3,3,3,1
1680,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511292,R,R,R,R,68000,R,R,R,R,3,3,3,1
1232,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511293,I,I,I,I,80600,I,I,I,I,3,3,3,1
1680,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511294,R,R,R,R,70000,R,R,R,R,3,1,3,1
1232,4.931818181818182,201511,2,2,2,1,1.0200654739998076,1511295,R,R,R,R,53700,R,R,R,R,3,3,3,1
2400,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511296,R,R,R,R,155200,R,R,R,R,3,3,3,1
1680,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511297,R,I,R,R,94300,R,R,R,R,3,3,3,1
1904,4.675,201511,2,2,2,2,1.0200654739998076,1511298,I,I,I,I,101100,I,I,I,I,3,3,3,1
1680,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511299,R,R,R,R,83500,R,R,R,R,3,3,3,1
1404,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511300,R,R,R,R,81200,R,R,R,R,3,3,3,1
2176,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511301,R,R,R,R,71400,R,R,R,R,3,3,3,1
1596,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511302,R,R,R,R,110800,R,R,R,R,1,3,3,1
1456,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511303,R,R,R,R,92500,R,R,R,R,1,1,3,1
1408,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511304,R,R,R,R,64300,R,R,R,R,3,3,3,1
1568,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511305,R,R,R,R,86100,R,R,R,R,3,3,3,1
2100,4.675,201511,2,2,1,2,1.0200654739998076,1511306,I,I,I,I,104500,I,I,I,I,3,3,3,1
1680,4.675,201511,2,2,1,2,1.0200654739998076,1511307,I,I,I,I,94300,I,I,I,I,1,3,3,1
1232,4.675,201511,2,2,1,2,1.0200654739998076,1511308,R,I,R,R,80600,R,R,R,R,3,1,3,1
2100,4.675,201511,2,2,1,2,1.0200654739998076,1511309,R,R,R,R,88000,R,R,R,R,3,1,3,1
1944,4.675,201511,2,2,1,2,1.0200654739998076,1511310,I,I,I,I,102300,I,I,I,I,3,3,3,1
1344,4.675,201511,2,2,1,3,1.0200654739998076,1511311,R,R,R,R,88000,R,R,R,R,3,1,3,1
1568,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511312,R,R,R,R,85000,R,R,R,R,3,3,3,1
1248,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511313,R,R,R,R,63900,R,R,R,R,3,3,3,1
1664,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511314,R,I,I,I,93800,I,R,R,R,3,3,3,1
1408,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511315,I,I,I,I,86000,I,I,I,I,3,3,3,1
1344,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511316,R,R,R,R,58200,R,R,R,R,3,3,3,1
1440,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511317,R,R,I,I,63400,I,I,I,I,3,3,2,1
1404,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511318,R,R,R,R,58300,R,R,R,R,3,1,3,1
1680,4.675,201511,2,2,1,2,1.0200654739998076,1511319,R,R,R,R,108800,R,R,R,R,1,1,2,1
1000,4.675,201511,2,2,1,2,1.0200654739998076,1511320,R,R,R,R,45800,R,R,R,R,3,3,3,1
1566,4.675,201511,2,2,1,2,1.0200654739998076,1511321,R,R,R,R,92100,R,R,R,R,1,3,3,1
1944,4.675,201511,2,2,1,2,1.0200654739998076,1511322,R,R,R,R,118600,R,R,R,R,3,3,3,1
1568,4.675,201511,2,2,1,2,1.0200654739998076,1511323,R,R,R,R,87400,R,R,R,R,3,1,3,1
1568,4.675,201511,2,2,1,1,1.0200654739998076,1511324,R,R,R,R,90000,R,R,R,R,3,1,2,1
1568,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511325,I,I,I,I,90900,I,I,I,I,3,1,2,1
1568,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511326,R,R,R,R,67100,R,R,R,R,3,3,3,1
2432,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511327,R,R,R,R,90300,R,R,R,R,3,3,3,1
1904,21.821428571428573,201511,2,2,3,1,1.0200654739998076,1511328,R,I,R,R,101100,R,R,R,R,3,3,3,1
2128,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511329,I,I,I,I,108000,I,I,I,I,3,3,3,1
2128,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511330,R,R,R,R,71500,R,R,R,R,3,3,3,1
1408,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511331,R,R,R,R,51200,R,R,R,R,3,3,3,1
1568,21.821428571428573,201511,2,2,3,1,1.0200654739998076,1511332,R,R,R,R,69000,R,R,R,R,3,1,3,1
1664,21.821428571428573,201511,2,2,3,1,1.0200654739998076,1511333,R,R,R,R,75000,R,R,R,R,3,3,3,1
1680,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511334,R,R,R,R,84400,R,R,R,R,3,3,3,1
1232,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511335,R,R,R,R,67700,R,R,R,R,3,3,3,1
2048,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511336,I,I,I,I,105500,I,I,I,I,3,3,3,1
2160,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511337,R,I,R,R,108900,I,I,R,R,3,3,3,1
1568,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511338,R,R,R,R,64900,R,R,R,R,3,3,3,1
2048,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511339,I,I,I,I,105500,I,I,I,I,3,3,3,1
1664,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511340,I,I,I,I,93800,I,I,I,I,3,3,2,1
2016,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511341,R,R,R,R,89900,R,R,R,R,3,1,3,1
1232,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511342,I,I,I,I,80600,I,I,I,I,3,3,3,1
1904,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511343,R,R,R,R,83500,R,R,R,R,3,3,3,1
1344,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511344,R,R,R,R,82200,R,R,R,R,3,3,3,1
1248,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511345,R,R,R,R,76500,R,R,R,R,1,1,1,9
1188,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511346,R,R,R,R,48800,R,R,R,R,3,1,1,9
2400,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511347,I,I,I,I,117200,I,I,I,I,3,1,1,9
900,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511348,I,I,I,I,72300,I,I,I,I,1,1,1,9
1440,7.2368421052631575,201511,2,2,4,2,1.0200654739998076,1511349,R,R,R,R,175000,R,R,R,R,3,1,1,9
1232,4.675,201511,2,2,1,3,1.0200654739998076,1511350,I,I,I,I,80600,I,I,I,I,3,1,1,9
1568,4.675,201511,2,2,1,1,1.0200654739998076,1511351,R,R,R,R,136600,R,R,R,R,1,1,1,9
1568,4.675,201511,2,2,1,2,1.0200654739998076,1511352,I,I,I,I,90900,I,I,I,I,1,1,1,9
1458,4.675,201511,2,2,1,1,1.0200654739998076,1511353,R,R,R,R,75000,R,R,R,R,3,1,1,9
1368,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511354,R,R,R,R,120000,R,R,R,R,3,1,1,9
1680,21.821428571428573,201511,2,2,3,1,1.0200654739998076,1511355,R,R,R,R,105000,R,R,R,R,3,3,1,9
1800,7.2368421052631575,201511,2,2,4,1,1.0200654739998076,1511356,I,I,I,I,98000,I,I,I,I,3,3,1,9
1680,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511357,R,R,R,R,65000,R,R,R,R,3,1,1,9
1728,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511358,R,R,R,R,125000,R,R,R,R,1,1,1,9
2040,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511359,I,I,I,I,105300,I,I,I,I,3,1,1,9
2240,4.931818181818182,201511,2,2,2,1,1.0200654739998076,1511360,R,R,R,R,82700,R,R,R,R,3,3,1,9
1568,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511361,R,I,R,R,90900,R,R,R,R,3,3,1,9
1568,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511362,R,R,R,R,88400,R,R,R,R,3,3,1,9
1680,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511363,I,I,I,I,94300,I,I,I,I,3,1,1,9
1352,4.931818181818182,201511,2,2,2,1,1.0200654739998076,1511364,R,R,R,R,75000,R,R,R,R,3,3,1,9
1456,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511365,R,R,R,R,62000,R,R,R,R,3,3,1,9
2128,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511366,R,R,R,R,136400,R,R,R,R,3,3,1,9
2048,21.821428571428573,201511,2,2,3,3,1.0200654739998076,1511367,R,R,R,R,116800,R,R,R,R,3,3,1,9
1568,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511368,R,R,R,R,78000,R,R,R,R,3,1,1,9
1344,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511369,R,R,R,R,43300,R,R,R,R,3,1,1,9
1232,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511370,R,R,R,R,43300,R,R,R,R,3,3,1,9
1680,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511371,I,I,I,I,94300,I,I,I,I,3,3,1,9
2016,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511372,R,R,R,R,88700,R,R,R,R,3,3,1,9
2176,4.931818181818182,201511,2,2,2,1,1.0200654739998076,1511373,R,R,R,R,100000,R,R,R,R,3,3,1,9
3420,4.824561403508771,201511,2,3,5,2,1.0200654739998076,1511374,R,R,R,R,230000,R,R,R,R,3,3,1,9
2400,7.2368421052631575,201511,2,2,4,1,1.0200654739998076,1511375,R,R,R,R,143500,R,R,R,R,3,3,1,9
1800,7.2368421052631575,201511,2,2,4,3,1.0200654739998076,1511376,R,I,R,R,98000,R,R,R,R,3,3,1,9
1232,4.675,201511,2,2,1,2,1.0200654739998076,1511377,R,R,R,R,90500,R,R,R,R,3,3,1,9
1344,4.675,201511,2,2,1,2,1.0200654739998076,1511378,R,R,R,R,86700,R,R,R,R,3,3,1,9
1152,4.675,201511,2,2,1,2,1.0200654739998076,1511379,R,9,R,R,9,R,R,R,R,3,1,1,9
1680,4.675,201511,2,2,1,2,1.0200654739998076,1511380,I,I,I,I,94300,I,I,I,I,3,3,1,9
1620,4.675,201511,2,2,1,2,1.0200654739998076,1511381,R,R,R,R,78400,R,R,R,R,3,3,1,9
1458,4.675,201511,2,2,1,2,1.0200654739998076,1511382,R,R,R,R,92000,R,R,R,R,3,1,1,9
1456,21.821428571428573,201511,2,2,3,1,1.0200654739998076,1511383,I,I,I,I,87500,I,I,I,I,3,3,1,9
1904,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511384,R,R,R,R,97100,R,R,R,R,3,3,1,9
2040,4.931818181818182,201511,2,2,2,1,1.0200654739998076,1511385,R,R,R,R,120800,R,R,R,R,3,3,1,9
1680,4.931818181818182,201511,2,2,2,1,1.0200654739998076,1511386,R,R,R,R,105000,R,R,R,R,3,3,1,9
1344,4.931818181818182,201511,2,2,2,2,1.0200654739998076,1511387,R,R,R,R,69500,R,R,R,R,1,1,1,9
2048,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511388,R,R,R,R,107500,R,R,R,R,3,3,1,9
2048,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511389,R,R,R,R,102400,R,R,R,R,3,3,1,9
2052,7.2368421052631575,201511,2,2,4,1,1.0200654739998076,1511390,R,R,R,R,156200,R,R,R,R,3,3,1,9
1232,4.675,201511,2,2,1,2,1.0200654739998076,1511391,R,R,R,R,61500,R,R,R,R,3,1,1,9
1680,4.675,201511,2,2,1,2,1.0200654739998076,1511392,R,R,R,R,232400,R,R,R,R,3,1,1,9
1440,21.821428571428573,201511,2,2,3,3,1.0200654739998076,1511393,R,R,R,R,114000,R,R,R,R,3,1,1,9
1456,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511394,R,R,R,R,75000,R,R,R,R,3,3,1,9
2048,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511395,R,R,R,R,136400,R,R,R,R,3,1,1,9
1680,21.821428571428573,201511,2,2,3,2,1.0200654739998076,1511396,R,R,R,R,95900,R,R,R,R,3,3,1,9
1456,21.821428571428573,201511,2,2,3,1,1.0200654739998076,1511397,R,R,R,R,94000,R,R,R,R,3,3,1,9
1232,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511398,R,R,R,R,57000,9,9,9,9,3,9,9,9
2600,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511399,R,R,R,R,89900,9,9,9,9,3,9,9,9
2016,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511400,R,R,R,R,42100,9,9,9,9,3,9,9,9
1680,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511401,R,R,R,R,42100,9,9,9,9,3,9,9,9
2240,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511402,R,R,R,R,83900,9,9,9,9,3,9,9,9
1568,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511403,R,R,R,R,71800,9,9,9,9,3,9,9,9
2600,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511404,R,R,R,R,98000,9,9,9,9,3,9,9,9
1680,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511405,R,R,R,R,64900,9,9,9,9,3,9,9,9
1736,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511406,R,R,R,R,73000,9,9,9,9,3,9,9,9
1566,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511407,R,R,R,R,176200,9,9,9,9,3,9,9,9
1440,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511408,R,R,R,R,238500,9,9,9,9,3,9,9,9
1568,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511409,R,R,R,R,48800,9,9,9,9,3,9,9,9
1512,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511410,R,R,R,R,122000,9,9,9,9,3,9,9,9
1430,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511411,R,R,R,R,238500,9,9,9,9,3,9,9,9
1440,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511412,R,R,R,R,150000,9,9,9,9,3,9,9,9
2052,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511413,R,R,R,R,89000,9,9,9,9,3,9,9,9
1512,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511414,R,R,R,R,99500,9,9,9,9,3,9,9,9
1512,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511415,R,R,R,R,74000,9,9,9,9,3,9,9,9
1568,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511416,R,R,R,R,63000,9,9,9,9,3,9,9,9
1620,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511417,R,R,R,R,119000,9,9,9,9,3,9,9,9
1456,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511418,R,R,R,R,79900,9,9,9,9,3,9,9,9
1568,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511419,R,R,R,R,83900,9,9,9,9,3,9,9,9
2400,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511420,R,R,R,R,105900,9,9,9,9,3,9,9,9
2240,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511421,R,R,R,R,51800,9,9,9,9,3,9,9,9
2016,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511422,R,R,R,R,61900,9,9,9,9,3,9,9,9
2600,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511423,R,R,R,R,136400,9,9,9,9,3,9,9,9
1568,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511424,R,R,R,R,53500,9,9,9,9,3,9,9,9
1568,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511425,R,R,R,R,68000,9,9,9,9,3,9,9,9
1232,4.675,201511,1,2,1,9,1.0200654739998076,1511426,R,R,R,R,71900,9,9,9,9,3,9,9,9
1188,4.675,201511,1,2,1,9,1.0200654739998076,1511427,R,R,R,R,65000,9,9,9,9,3,9,9,9
1664,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511428,R,R,R,R,80800,9,9,9,9,3,9,9,9
1664,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511429,R,R,R,R,79900,9,9,9,9,3,9,9,9
1344,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511430,R,R,R,R,51900,9,9,9,9,3,9,9,9
1904,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511431,R,R,R,R,57500,9,9,9,9,3,9,9,9
2048,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511432,R,R,R,R,89900,9,9,9,9,3,9,9,9
1568,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511433,R,R,R,R,58000,9,9,9,9,3,9,9,9
1568,21.821428571428573,201511,1,2,3,9,1.0200654739998076,1511434,R,R,R,R,66700,9,9,9,9,3,9,9,9
1680,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511435,R,R,R,R,80100,9,9,9,9,3,9,9,9
1512,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511436,R,R,R,R,70400,9,9,9,9,3,9,9,9
1344,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511437,R,R,R,R,69900,9,9,9,9,3,9,9,9
1680,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511438,R,R,R,R,84900,9,9,9,9,3,9,9,9
1344,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511439,R,R,R,R,64900,9,9,9,9,3,9,9,9
1456,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511440,R,R,R,R,72900,9,9,9,9,3,9,9,9
1232,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511441,R,R,R,R,58200,9,9,9,9,3,9,9,9
1344,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511442,R,R,R,R,82700,9,9,9,9,3,9,9,9
1568,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511443,R,R,R,R,49900,9,9,9,9,3,9,9,9
1560,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511444,R,R,R,R,87500,9,9,9,9,3,9,9,9
2432,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511445,R,R,R,R,151300,9,9,9,9,3,9,9,9
1904,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511446,R,R,R,R,50500,9,9,9,9,3,9,9,9
2432,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511447,R,R,R,R,101700,9,9,9,9,3,9,9,9
1984,4.931818181818182,201511,1,2,2,9,1.0200654739998076,1511448,R,R,R,R,119000,9,9,9,9,3,9,9,9
1568,4.675,201511,1,2,1,9,1.0200654739998076,1511449,R,R,R,R,69900,9,9,9,9,3,9,9,9
1232,4.675,201511,1,2,1,9,1.0200654739998076,1511450,R,R,R,R,62900,9,9,9,9,3,9,9,9
1296,4.675,201511,1,2,1,9,1.0200654739998076,1511451,R,R,R,R,58500,9,9,9,9,3,9,9,9
1232,4.675,201511,1,2,1,9,1.0200654739998076,1511452,R,R,R,R,45800,9,9,9,9,3,9,9,9
1680,4.675,201511,1,2,1,9,1.0200654739998076,1511453,R,R,R,R,97900,9,9,9,9,3,9,9,9
1568,4.675,201511,1,2,1,9,1.0200654739998076,1511454,R,R,R,R,68900,9,9,9,9,3,9,9,9
1344,4.675,201511,1,2,1,9,1.0200654739998076,1511455,R,R,R,R,56900,9,9,9,9,3,9,9,9
2052,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511456,I,I,I,I,105600,9,9,9,9,3,9,9,9
1620,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511457,R,I,R,R,92500,9,9,9,9,3,9,9,9
1620,7.2368421052631575,201511,1,2,4,9,1.0200654739998076,1511458,I,I,I,I,92500,9,9,9,9,3,9,9,9
